Name,Burnout,fatigue_predictions
fffe3700310030003100,0.139777846,2.377054206
fffe32003800340034003800,0.34499061,4.793053858
fffe33003000310035003000,0.427879607,5.773796619
fffe3400320033003000,0.652865672,7.4954391
fffe31003900390036003800,0.411828376,5.48139721
fffe33003100300034003400,0.389197442,5.355559378
fffe31003900320031003800,0.461946432,5.908253277
fffe31003800350039003200,0.397965516,5.337944781
fffe3800370030003000,0.461946432,5.899659741
fffe33003400380034003000,0.834182741,8.875700221
fffe32003400310037003500,0.488495263,6.610666362
fffe3600350033003000,0.397965516,5.337944781
fffe31003400300038003300,0.253153488,3.618448937
fffe32003800340037003200,0.380918637,5.305244009
fffe3500300032003400,0.424733613,5.458589053
fffe32003200310037003200,0.507231293,6.454127355
fffe33003200330035003200,0.525542446,6.646806298
fffe3400370034003100,0.35671643,4.737113168
fffe31003600300037003800,0.507231293,6.454127355
fffe3100370034003300,0.756774283,8.52481078
fffe33003100300033003800,0.609928633,7.202371815
fffe31003900330033003300,0.707776665,8.375918086
fffe31003600370031003300,0.723235699,8.455316161
fffe32003100320038003600,0.337690152,4.90650191
fffe31003000320031003300,0.436015126,5.727418583
fffe3100320032003100,0.727879553,8.023487985
fffe31003100300032003000,0.46149155,5.979747518
fffe32003300370032003100,0.642064749,7.492203168
fffe3200330033003700,0.411828376,5.48139721
fffe33003000390037003400,0.397965516,5.335683639
fffe3700370032003000,0.337690152,4.90650191
fffe31003400330038003600,0.777284469,8.526011517
fffe31003900340035003000,0.475809292,6.137519268
fffe32003100320038003300,0.178561518,2.735207874
fffe32003200330033003600,0.662167637,7.434310827
fffe33003100310036003300,0.525542446,6.646806298
fffe33003200330034003400,0.408892999,5.570385696
fffe3700300039003600,0.397965516,5.337944781
fffe3900330039003200,0.459481525,5.697835653
fffe32003500360036003200,0.33112775,4.657798658
fffe32003400300039003400,0.34499061,4.793053858
fffe31003400330032003300,0.34499061,4.79108067
fffe32003900300033003200,0.459481525,5.697835653
fffe32003900310036003300,0.507231293,6.44553382
fffe3100320030003800,0.33112775,4.662285249
fffe31003800310032003600,0.170282712,2.672068979
fffe3700380037003300,0.739700889,8.061380389
fffe31003400310037003700,0.411828376,5.476622666
fffe33003400310039003200,0.474682515,5.948148002
fffe31003700390033003700,0.644586867,7.456788498
fffe31003300310031003900,0.170282712,2.684604939
fffe3700370031003400,0.436015126,5.718380903
fffe3100380038003700,0.254285563,4.062145297
fffe32003900390032003900,0.507231293,6.44553382
fffe3300340030003900,0.397965516,5.335683639
fffe31003400340033003100,0.408892999,5.561348017
fffe31003000310039003100,0.389197442,5.355559378
fffe3100370031003100,0.462678839,5.702185111
fffe31003400330038003500,0.459481525,5.69175552
fffe32003800380039003300,0.46149155,5.979747518
fffe31003100380036003200,0.642064749,7.492203168
fffe3800390039003700,0.408892999,5.570385696
fffe33003000310031003000,0.598107297,7.08513202
fffe3600310038003100,0.411828376,5.48139721
fffe31003400300032003700,0.55162539,6.654691351
fffe31003100390038003000,0.834182741,8.875700221
fffe31003700320034003400,0.57445116,6.889028449
fffe31003200300032003300,0.356746115,5.031282544
fffe32003500390033003100,0.427879607,5.773796619
fffe33003400310039003800,0.375027583,4.910706041
fffe3200380033003900,0.223780697,3.533067879
fffe31003500310039003700,0.79407979,8.659812322
fffe33003200310033003200,0.524973011,6.556421954
fffe32003900390038003300,0.344924779,4.923494598
fffe31003600300032003700,0.262564369,4.09767992
fffe31003300380037003400,0.557100376,7.051131186
fffe32003500320038003600,0.62486213,7.475936492
fffe32003200390033003600,0.79407979,8.659812322
fffe3800380035003900,0.525542446,6.646806298
fffe32003800350035003100,0.55162539,6.654691351
fffe31003400370031003800,0.356746115,5.012484265
fffe33003400340038003500,0.525542446,6.646806298
fffe31003800370033003000,0.329411346,4.84442796
fffe31003400350039003900,0.281620332,3.986128271
fffe32003400370031003600,0.574903375,6.834221258
fffe3100370036003100,0.344924779,4.923494598
fffe3400330038003700,0.727879553,8.023487985
fffe32003100350030003400,0.436015126,5.727418583
fffe33003400390032003200,0.344924779,4.944806279
fffe33003400380030003100,0.62486213,7.475936492
fffe31003200390037003800,0.525542446,6.652886431
fffe3500380030003400,0.525542446,6.652886431
fffe31003700360037003100,0.79407979,8.659812322
fffe32003300320034003600,0.5364244,6.407660207
fffe32003900310030003200,0.461946432,5.899659741
fffe31003500350030003600,0.436015126,5.718380903
fffe31003200370031003800,0.55162539,6.654691351
fffe3300380039003300,0.344924779,4.944806279
fffe3400340035003700,0.329411346,4.84442796
fffe31003400300039003200,0.344924779,4.923494598
fffe3800320034003800,0.590362409,7.065023036
fffe3300320035003600,0.46149155,5.979747518
fffe31003000370034003400,0.158833809,2.257400385
fffe320032003500,0.524973011,6.550341821
fffe32003500380034003700,0.215501891,3.575118318
fffe31003100390038003900,0.662167637,7.434310827
fffe3400340038003000,0.475809292,6.143599401
fffe31003900340034003100,0.13149904,2.437718707
fffe32003800320037003400,0.170282712,2.684604939
fffe3600370036003600,0.509513977,6.186364152
fffe3700360032003200,0.178561518,2.735207874
fffe33003300380037003200,0.397965516,5.337944781
fffe3100390031003800,0.474682515,5.948148002
fffe3700370038003700,0.474682515,5.942067869
fffe32003600360031003900,0.178561518,2.745230432
fffe3200320033003600,0.262564369,4.089570806
fffe32003000310031003800,0.262564369,4.089570806
fffe3700310033003200,0.436015126,5.718380903
fffe31003100310031003100,0.595280053,7.216022491
fffe31003900350033003400,0.356746115,5.031282544
fffe31003000320039003700,0.474682515,5.948148002
fffe3500360036003700,0.139777846,2.377054206
fffe31003900350035003100,0.525542446,6.652886431
fffe33003400310030003200,0.329411346,4.84442796
fffe32003300370033003100,0.662167637,7.434310827
fffe33003300330033003500,0.509513977,6.180284019
fffe32003800310035003700,0.459481525,5.69175552
fffe31003400390036003000,0.34499061,4.79108067
fffe31003800370036003700,0.707776665,8.375918086
fffe31003400370033003500,0.576968901,7.1419703
fffe3200360030003500,0.474682515,5.948148002
fffe31003300360038003500,0.329411346,4.84442796
fffe3700370036003100,0.344924779,4.923494598
fffe32003800320031003700,0.509513977,6.180284019
fffe33003200370038003900,0.408892999,5.570385696
fffe32003600300035003400,0.329411346,4.84442796
fffe32003900390031003700,0.436015126,5.718380903
fffe32003500360033003900,0.598107297,7.08513202
fffe33003100330036003800,0.223780697,3.524958765
fffe3200310031003100,0.427879607,5.762245537
fffe33003100390032003900,0.459481525,5.697835653
fffe32003600300033003600,0.543237516,6.99253574
fffe3700320031003200,0.46149155,5.968196437
fffe320031003300,0.269798996,3.983064575
fffe31003700380034003100,0.185796145,2.635419979
fffe3600340039003900,0.170282712,2.672068979
fffe31003300300032003900,0.215501891,3.585740834
fffe3600380037003000,0.411828376,5.476622666
fffe33003100320034003000,0.262564369,4.089570806
fffe31003000390038003500,0.595280053,7.216022491
fffe32003200350030003000,0.397965516,5.335683639
fffe32003000390030003500,0.524973011,6.550341821
fffe33003300360034003400,0.475809292,6.137519268
fffe32003500310031003500,0.5364244,6.407660207
fffe31003900370030003800,0.525542446,6.652886431
fffe32003100380031003000,0.411828376,5.476622666
fffe31003700320038003400,0.574903375,6.834221258
fffe31003100310030003700,0.397965516,5.335683639
fffe32003100370032003400,0.777284469,8.526011517
fffe32003200320031003700,0.739700889,8.061380389
fffe31003400310036003500,0.861618402,9.250433311
fffe31003300360033003600,0.24283666,3.479972598
fffe33003300370032003300,0.13149904,2.437718707
fffe3400390039003700,0.5364244,6.407660207
fffe31003500300035003100,0.46149155,5.968196437
fffe32003700370036003400,0.397965516,5.337944781
fffe3200370031003200,0.33112775,4.662285249
fffe32003700310030003400,0.55162539,6.654691351
fffe31003100300030003200,0.474682515,5.942067869
fffe32003100310037003000,0.60966114,7.440135984
fffe31003100330036003300,0.507231293,6.44553382
fffe31003300350036003500,0.329411346,4.84442796
fffe3800340033003000,0.590362409,7.065023036
fffe32003700360032003500,0.662167637,7.434310827
fffe31003100310034003300,0.507231293,6.454127355
fffe3300360036003000,0.461946432,5.899659741
fffe31003400380035003000,0.459481525,5.69175552
fffe3300340033003400,0.344924779,4.923494598
fffe32003900340031003800,0.46149155,5.968196437
fffe32003300380033003000,0.525542446,6.652886431
fffe3700370035003500,0.178561518,2.745230432
fffe32003500360032003800,0.488495263,6.610666362
fffe3900340031003600,0.784777825,8.595661901
fffe32003900320032003200,0.459481525,5.697835653
fffe33003200390032003100,0.509513977,6.180284019
fffe31003800370030003600,0.55162539,6.654691351
fffe32003300380033003200,0.353043872,4.840761253
fffe3900350033003900,0.834182741,8.875700221
fffe32003900310034003100,0.147012473,2.349446957
fffe3100330039003100,0.543237516,6.99253574
fffe32003300330039003600,0.281620332,3.986128271
fffe3400300035003900,0.170282712,2.684604939
fffe31003700350039003800,0.254285563,4.072767814
fffe32003400350030003700,0.215501891,3.575118318
fffe31003500330031003800,0.507231293,6.44553382
fffe32003800310037003900,0.574903375,6.834221258
fffe32003500340031003100,0.170282712,2.672068979
fffe33003400300039003300,0.329411346,4.848914551
fffe33003100310035003500,0.329411346,4.84442796
fffe31003900370030003400,0.411828376,5.48139721
fffe33003000350035003400,0.474682515,5.942067869
fffe33003400330039003500,0.170282712,2.672068979
fffe32003500390032003100,0.33112775,4.657798658
fffe32003900320036003500,0.411828376,5.48139721
fffe31003300300033003800,0.380918637,5.302982867
fffe31003000390036003700,0.389197442,5.355559378
fffe32003200380033003300,0.590362409,7.065023036
fffe31003600380036003000,0.13149904,2.450254666
fffe3400310033003500,0.474682515,5.942067869
fffe31003000350038003900,0.337690152,4.904528722
fffe33003200360033003400,0.459481525,5.69175552
fffe32003500350037003400,0.13149904,2.437718707
fffe32003700390031003500,0.475809292,6.137519268
fffe33003400320032003800,0.718577589,7.954735985
fffe380032003600,0.5364244,6.407660207
fffe33003200320039003100,0.590362409,7.065023036
fffe31003400320036003200,0.329411346,4.848914551
fffe31003900380034003300,0.590362409,7.065023036
fffe31003900390035003700,0.329411346,4.84442796
fffe32003200390033003500,0.459481525,5.697835653
fffe31003100390030003600,0.344924779,4.923494598
fffe32003200380035003200,0.673988973,7.458739611
fffe33003200300031003700,0.408892999,5.570385696
fffe31003600340030003500,0.33112775,4.657798658
fffe33003200380037003000,0.5364244,6.407660207
fffe32003400340030003500,0.344924779,4.944806279
fffe33003000300038003100,0.13149904,2.450254666
fffe3100320037003600,0.509513977,6.186364152
fffe3200320033003100,0.657523783,7.558137622
fffe32003500300035003700,0.723235699,8.455316161
fffe31003900390033003200,0.57445116,6.889028449
fffe31003700320038003100,0.474682515,5.942067869
fffe31003000370035003800,0.337690152,4.904528722
fffe32003900330037003600,0.55162539,6.654691351
fffe32003700360030003100,0.62486213,7.475936492
fffe31003600350036003300,0.337690152,4.90650191
fffe32003600370034003800,0.262564369,4.089570806
fffe31003800320035003900,0.380918637,5.305244009
fffe3300380038003900,0.262564369,4.089570806
fffe31003200360030003900,0.33112775,4.657798658
fffe32003600380036003400,0.62486213,7.475936492
fffe33003000340032003200,0.459481525,5.69175552
fffe32003600350034003100,0.459481525,5.69175552
fffe33003000360033003200,0.337690152,4.90650191
fffe31003400370035003800,0.147012473,2.330981112
fffe340037003600,0.525542446,6.646806298
fffe31003800340034003400,0.427879607,5.762245537
fffe32003300320038003000,0.461946432,5.899659741
fffe3800320034003900,0.459481525,5.697835653
fffe3300320032003500,0.46149155,5.979747518
fffe33003400370036003700,0.62486213,7.475936492
fffe3900340031003800,0.475809292,6.143599401
fffe32003600320037003100,0.485303145,6.042154424
fffe3600390039003200,0.411828376,5.48139721
fffe33003300340033003300,0.34499061,4.793053858
fffe33003100340036003300,0.459481525,5.69175552
fffe31003500350037003300,0.475809292,6.137519268
fffe31003300370037003800,0.253153488,3.618448937
fffe31003500310036003200,0.344924779,4.944806279
fffe31003900320034003700,0.507231293,6.44553382
fffe32003300340039003200,0.509513977,6.186364152
fffe32003200350034003900,0.739700889,8.061380389
fffe3500370039003100,0.642064749,7.492203168
fffe3300330033003700,0.834182741,8.875700221
fffe31003300370037003300,0.46149155,5.979747518
fffe33003400330038003500,0.344924779,4.944806279
fffe3900310035003700,0.185796145,2.635419979
fffe32003700380033003800,0.397965516,5.337944781
fffe32003700340031003000,0.707776665,8.375918086
fffe31003300370037003100,0.329411346,4.848914551
fffe31003900320032003100,0.855306042,8.949836093
fffe31003800350030003800,0.139777846,2.377054206
fffe32003700300031003500,0.33112775,4.662285249
fffe31003200320030003800,0.33112775,4.662285249
fffe3200310037003000,0.33112775,4.657798658
fffe33003000330039003800,0.290883619,4.451765468
fffe31003900380033003100,0.590362409,7.065023036
fffe32003200310036003100,0.337690152,4.90650191
fffe31003300300034003600,0.33112775,4.657798658
fffe32003100320038003900,0.185796145,2.616954134
fffe3300370031003200,0.389197442,5.355559378
fffe32003900330032003500,0.337690152,4.904528722
fffe32003900350035003400,0.474682515,5.942067869
fffe32003700300030003500,0.574903375,6.834221258
fffe31003500320035003700,0.509513977,6.186364152
fffe3300320034003100,0.262564369,4.089570806
fffe31003800320036003700,0.34499061,4.79108067
fffe32003200300031003400,0.389197442,5.350784834
fffe3500370039003800,0.269798996,3.999616976
fffe32003600300038003000,0.253153488,3.618448937
fffe31003600300037003000,0.35671643,4.75842485
fffe3600310035003400,0.462678839,5.702185111
fffe31003900310035003900,0.590362409,7.065023036
fffe3500380031003500,0.574903375,6.834221258
fffe3600380030003500,0.595280053,7.216022491
fffe33003200390035003100,0.595280053,7.216022491
fffe33003200340037003300,0.253153488,3.629071454
fffe31003800350039003700,0.13149904,2.437718707
fffe3200390038003100,0.459481525,5.69175552
fffe31003400310032003600,0.35671643,4.737113168
fffe32003700390033003000,0.55162539,6.654691351
fffe3100320030003300,0.474682515,5.948148002
fffe32003300330037003500,0.574903375,6.834221258
fffe31003400390031003200,0.644586867,7.456788498
fffe31003900310039003500,0.34499061,4.793053858
fffe32003500370030003600,0.507231293,6.44553382
fffe32003500340035003600,0.397965516,5.337944781
fffe32003100360039003300,0.139777846,2.377054206
fffe31003900300035003100,0.723235699,8.455316161
fffe31003800350035003900,0.475809292,6.143599401
fffe32003100330039003300,0.5364244,6.407660207
fffe32003700330031003500,0.147012473,2.330981112
fffe3300370036003900,0.254285563,4.072767814
fffe31003700300038003700,0.262564369,4.089570806
fffe33003100300037003600,0.507231293,6.454127355
fffe3600380030003000,0.5364244,6.407660207
fffe3600340031003200,0.524973011,6.550341821
fffe32003500350037003500,0.525542446,6.652886431
fffe31003400340032003000,0.595280053,7.216022491
fffe3500300039003000,0.139777846,2.377054206
fffe31003700380035003800,0.60966114,7.440135984
fffe31003300310032003200,0.590362409,7.065023036
fffe3800380037003500,0.380918637,5.305244009
fffe3200360033003700,0.33112775,4.657798658
fffe3400300031003600,0.642064749,7.492203168
fffe31003500320032003200,0.474682515,5.942067869
fffe33003100330038003800,0.662167637,7.434310827
fffe32003500310038003500,0.625115741,8.195698475
fffe32003200310030003500,0.380918637,5.302982867
fffe3500300036003400,0.397965516,5.337944781
fffe3900360034003300,0.439934603,5.641201434
fffe31003700340036003700,0.397965516,5.337944781
fffe3300300037003100,0.485303145,6.053705505
fffe31003500330037003400,0.397965516,5.335683639
fffe33003100370035003600,0.33112775,4.662285249
fffe32003500300031003800,0.574903375,6.834221258
fffe31003500390037003500,0.33112775,4.662285249
fffe3500370037003800,0.525542446,6.646806298
fffe31003000370035003600,0.474682515,5.942067869
fffe3400300036003700,0.424733613,5.453814509
fffe3800380030003100,0.727879553,8.023487985
fffe31003900380032003700,0.462678839,5.690634029
fffe3100350036003800,0.269798996,3.983064575
fffe31003500330031003200,0.329411346,4.84442796
fffe31003100390037003200,0.269798996,3.983064575
fffe32003300320039003800,0.13149904,2.437718707
fffe32003800340034003200,0.397965516,5.337944781
fffe3400310031003500,0.46149155,5.979747518
fffe3600370038003800,0.397965516,5.335683639
fffe3200380036003400,0.673988973,7.458739611
fffe31003500330033003600,0.739700889,8.061380389
fffe31003400300038003100,0.574903375,6.834221258
fffe32003900350033003700,0.475809292,6.137519268
fffe32003300380033003700,0.509513977,6.180284019
fffe32003700320034003200,0.262564369,4.089570806
fffe32003100300033003500,0.574903375,6.834221258
fffe32003500390034003900,0.139777846,2.377054206
fffe32003000310032003000,0.524973011,6.556421954
fffe33003200320033003700,0.46149155,5.968196437
fffe3700380031003400,0.375027583,4.910706041
fffe310036003600,0.408892999,5.570385696
fffe3800350032003000,0.253153488,3.629071454
fffe3500350034003200,0.461946432,5.899659741
fffe31003700340035003300,0.33112775,4.657798658
fffe32003900350039003700,0.739700889,8.061380389
fffe3500330035003100,0.525542446,6.652886431
fffe32003500340038003600,0.652865672,7.4954391
fffe31003800300030003500,0.46149155,5.968196437
fffe31003700320036003600,0.62486213,7.475936492
fffe32003400330033003300,0.590362409,7.065023036
fffe32003500340036003500,0.33112775,4.662285249
fffe33003000360035003100,0.459481525,5.69175552
fffe3300340031003100,0.178561518,2.735207874
fffe31003800380031003500,0.60966114,7.440135984
fffe3800340038003700,0.33112775,4.657798658
fffe32003100360031003700,0.269798996,3.999616976
fffe33003400360034003400,0.170282712,2.672068979
fffe32003600330032003400,0.397965516,5.335683639
fffe32003800370039003900,0.525542446,6.646806298
fffe3700390036003500,0.439934603,5.641201434
fffe31003800380030003600,0.436015126,5.727418583
fffe31003600330032003200,0.77649902,8.586617662
fffe32003900330036003300,0.461946432,5.899659741
fffe32003500380038003700,0.849797066,9.190714717
fffe3600330034003800,0.707776665,8.375918086
fffe33003400370030003100,0.329411346,4.848914551
fffe3300340030003200,0.461946432,5.908253277
fffe32003300340036003300,0.727879553,8.023487985
fffe3900310038003500,0.329411346,4.84442796
fffe3600350036003400,0.380918637,5.302982867
fffe31003500360039003500,0.33112775,4.657798658
fffe3300320034003000,0.62486213,7.475936492
fffe31003000300032003300,0.662167637,7.434310827
fffe31003000310034003800,0.46149155,5.979747518
fffe3300350037003000,0.170282712,2.672068979
fffe3800360030003800,0.344924779,4.944806279
fffe32003100360037003400,0.609928633,7.202371815
fffe31003900390030003200,0.707776665,8.375918086
fffe3100370034003700,0.231015324,3.540454965
fffe3200350031003200,0.46149155,5.979747518
fffe3200360030003900,0.507231293,6.454127355
fffe3500390038003000,0.459481525,5.69175552
fffe33003100320039003100,0.269798996,3.983064575
fffe32003300340039003900,0.329411346,4.848914551
fffe32003300310030003800,0.710298783,7.933345612
fffe370038003700,0.509513977,6.186364152
fffe32003800310035003800,0.718577589,7.954735985
fffe31003800330039003500,0.170282712,2.672068979
fffe31003800300032003800,0.642064749,7.492203168
fffe33003000360033003300,0.34499061,4.79108067
fffe32003400310030003700,0.855306042,8.949836093
fffe31003900320033003800,0.297053321,3.563251728
fffe32003900330036003400,0.34499061,4.79108067
fffe31003100380030003100,0.223780697,3.533067879
fffe31003300360032003100,0.436015126,5.718380903
fffe31003900390039003300,0.739700889,8.061380389
fffe3300360035003500,0.524973011,6.550341821
fffe31003900300039003300,0.254285563,4.072767814
fffe33003100300037003200,0.590362409,7.065023036
fffe33003400340031003400,0.843484706,8.909167222
fffe320034003500,0.557100376,7.051131186
fffe3400360038003000,0.344924779,4.923494598
fffe3100360032003500,0.662167637,7.434310827
fffe31003700340036003500,0.13149904,2.437718707
fffe31003800390033003600,0.524973011,6.550341821
fffe3600380036003600,0.13149904,2.450254666
fffe32003800370034003900,0.509513977,6.180284019
fffe31003900340031003400,0.411828376,5.48139721
fffe33003000370039003300,0.595280053,7.216022491
fffe32003200360031003500,0.55162539,6.654691351
fffe33003100370034003000,0.574903375,6.834221258
fffe33003200300038003100,0.356746115,5.012484265
fffe32003600300032003600,0.337690152,4.904528722
fffe3600340037003500,0.411828376,5.476622666
fffe3400350037003200,0.424733613,5.458589053
fffe32003200340039003600,0.644586867,7.456788498
fffe32003400340030003000,0.509513977,6.180284019
fffe31003400350030003600,0.344924779,4.944806279
fffe32003100390033003600,0.33112775,4.657798658
fffe31003100360035003300,0.329411346,4.84442796
fffe31003700320032003500,0.461946432,5.899659741
fffe33003100380034003900,0.329411346,4.848914551
fffe33003000330033003700,0.375027583,4.891907762
fffe32003100310031003500,0.461946432,5.899659741
fffe31003500390030003000,0.590362409,7.065023036
fffe3400320030003300,0.642064749,7.492203168
fffe32003800390033003000,0.253153488,3.629071454
fffe32003100320033003400,0.269798996,3.983064575
fffe33003100300038003000,0.46149155,5.979747518
fffe33003100370032003800,0.5364244,6.407660207
fffe310037003000,0.459481525,5.69175552
fffe31003000360035003900,0.158833809,2.257400385
fffe3100300030003100,0.662167637,7.434310827
fffe33003000380036003600,0.139777846,2.377054206
fffe31003200370038003000,0.223780697,3.533067879
fffe32003900390039003200,0.215501891,3.575118318
fffe31003300350031003600,0.380918637,5.305244009
fffe32003400390031003200,0.509513977,6.186364152
fffe33003000310036003900,0.13149904,2.450254666
fffe320035003500,0.707776665,8.375918086
fffe31003200380034003100,0.33112775,4.657798658
fffe33003300350030003100,0.662167637,7.434310827
fffe3700360038003600,0.35671643,4.737113168
fffe32003800350038003900,0.329411346,4.84442796
fffe32003800350033003300,0.439934603,5.641201434
fffe3500360031003500,0.727879553,8.023487985
fffe33003100350034003100,0.574903375,6.834221258
fffe3300330039003300,0.642064749,7.492203168
fffe31003800320039003200,0.590362409,7.065023036
fffe31003700380035003000,0.254285563,4.062145297
fffe31003700380034003200,0.739700889,8.061380389
fffe31003900300031003400,0.525542446,6.646806298
fffe31003100350038003200,0.55162539,6.654691351
fffe32003700310033003100,0.474682515,5.948148002
fffe32003500320030003600,0.337690152,4.904528722
fffe3500370036003800,0.269798996,3.983064575
fffe3500350037003000,0.254285563,4.062145297
fffe32003700330037003700,0.329411346,4.84442796
fffe3900340035003700,0.178561518,2.735207874
fffe33003200390030003900,0.13149904,2.437718707
fffe31003000300037003900,0.139777846,2.387076763
fffe32003200390035003900,0.459481525,5.69175552
fffe33003400300032003800,0.397965516,5.335683639
fffe31003900320032003400,0.459481525,5.69175552
fffe32003600390039003900,0.55162539,6.654691351
fffe3900380039003000,0.590362409,7.065023036
fffe31003300380036003100,0.223780697,3.524958765
fffe31003700350035003600,0.727879553,8.023487985
fffe32003200390035003700,0.598107297,7.08513202
fffe3600310030003000,0.509513977,6.180284019
fffe32003400310039003500,0.375027583,4.910706041
fffe33003400310035003300,0.525542446,6.646806298
fffe33003100390039003300,0.337690152,4.90650191
fffe32003100300036003300,0.34499061,4.793053858
fffe32003000300035003800,0.33112775,4.657798658
fffe3700390039003700,0.574903375,6.834221258
fffe3300330038003000,0.356746115,5.031282544
fffe31003500350036003900,0.60966114,7.440135984
fffe3400320034003000,0.574903375,6.834221258
fffe32003600360030003300,0.5364244,6.407660207
fffe32003800310030003300,0.525542446,6.646806298
fffe3500330039003300,0.525542446,6.652886431
fffe31003000320034003700,0.756774283,8.52481078
fffe31003600350037003800,0.397965516,5.335683639
fffe31003400360034003300,0.55162539,6.654691351
fffe31003100370031003200,0.178561518,2.745230432
fffe31003500340037003700,0.411828376,5.48139721
fffe3800340038003800,0.475809292,6.143599401
fffe33003200320036003900,0.524973011,6.556421954
fffe32003600350038003200,0.436015126,5.718380903
fffe3700330038003900,0.33112775,4.657798658
fffe31003200310035003100,0.436015126,5.718380903
fffe3700320033003100,0.55162539,6.654691351
fffe31003600300035003600,0.33112775,4.662285249
fffe310038003200,0.710298783,7.933345612
fffe360038003500,0.485303145,6.042154424
fffe3100320036003800,0.525542446,6.646806298
fffe31003200300034003100,0.525542446,6.652886431
fffe33003300360031003800,0.344924779,4.923494598
fffe3900310038003700,0.525542446,6.652886431
fffe32003300370039003000,0.524973011,6.556421954
fffe32003400380038003500,0.557100376,7.051131186
fffe3800310032003000,0.590362409,7.065023036
fffe3700300034003300,0.329411346,4.848914551
fffe31003800390036003100,0.35671643,4.737113168
fffe3100320034003800,0.13149904,2.437718707
fffe31003300300032003400,0.147012473,2.330981112
fffe31003000300031003300,0.254285563,4.062145297
fffe3600310036003000,0.344924779,4.923494598
fffe3100330036003900,0.254285563,4.062145297
fffe33003300320037003300,0.329411346,4.84442796
fffe32003300310034003700,0.598107297,7.08513202
fffe32003700390038003200,0.46149155,5.979747518
fffe33003100390038003700,0.411828376,5.48139721
fffe3900300035003100,0.139777846,2.377054206
fffe3800340039003000,0.849797066,9.190714717
fffe3800350032003200,0.462678839,5.702185111
fffe33003200370032003800,0.710298783,7.933345612
fffe31003300320035003300,0.55162539,6.654691351
fffe33003200330038003900,0.459481525,5.69175552
fffe31003600300039003000,0.185796145,2.616954134
fffe32003900330039003300,0.673988973,7.458739611
fffe31003700340036003800,0.474682515,5.942067869
fffe3700300032003500,0.723235699,8.455316161
fffe33003000320032003300,0.55162539,6.654691351
fffe3900330036003800,0.459481525,5.69175552
fffe32003300340032003000,0.13149904,2.437718707
fffe33003300300039003900,0.424733613,5.458589053
fffe32003000390038003000,0.344924779,4.923494598
fffe3900320038003200,0.424733613,5.453814509
fffe31003000310038003700,0.576968901,7.144483702
fffe3200370034003500,0.337690152,4.90650191
fffe31003200310035003400,0.329411346,4.84442796
fffe32003900300038003700,0.657523783,7.558137622
fffe31003100310039003500,0.5364244,6.407660207
fffe33003100380038003900,0.475809292,6.143599401
fffe3300380036003600,0.389197442,5.355559378
fffe3700340038003200,0.147012473,2.349446957
fffe33003000330031003700,0.253153488,3.629071454
fffe3300340039003400,0.739700889,8.061380389
fffe33003300390033003000,0.33112775,4.657798658
fffe32003500320032003200,0.46149155,5.979747518
fffe32003000390035003800,0.13149904,2.437718707
fffe33003100380033003200,0.34499061,4.793053858
fffe3200310035003600,0.397965516,5.337944781
fffe31003200380037003600,0.439934603,5.641201434
fffe33003100330032003100,0.595280053,7.216022491
fffe32003800300039003500,0.673988973,7.458739611
fffe3200310032003800,0.267016348,3.718939782
fffe32003900300031003800,0.459481525,5.69175552
fffe31003200320039003100,0.576968901,7.144483702
fffe32003100360031003400,0.609928633,7.202371815
fffe33003300310033003000,0.24283666,3.465933599
fffe31003700390037003500,0.178561518,2.745230432
fffe3900330030003300,0.35671643,4.737113168
fffe33003200300036003200,0.525542446,6.652886431
fffe3100360034003100,0.673988973,7.458739611
fffe33003400390034003100,0.524973011,6.550341821
fffe31003900350037003800,0.723235699,8.455316161
fffe33003400320036003300,0.254285563,4.062145297
fffe31003000320032003000,0.337690152,4.904528722
fffe32003900390030003300,0.574903375,6.834221258
fffe3100350034003900,0.254285563,4.062145297
fffe33003400340036003300,0.673988973,7.458739611
fffe33003400390031003300,0.461946432,5.908253277
fffe3600300036003100,0.727879553,8.023487985
fffe33003100330036003600,0.34499061,4.793053858
fffe3700330035003300,0.424733613,5.453814509
fffe33003200330037003200,0.459481525,5.697835653
fffe31003800350032003500,0.55162539,6.654691351
fffe3900320033003800,0.525542446,6.652886431
fffe3200300037003100,0.33112775,4.657798658
fffe31003500350031003400,0.411828376,5.48139721
fffe31003600340037003300,0.574903375,6.834221258
fffe32003500320038003200,0.55162539,6.654691351
fffe33003100330030003500,0.231015324,3.540454965
fffe31003300300038003000,0.574903375,6.834221258
fffe380037003100,0.55162539,6.654691351
fffe31003100300031003000,0.170282712,2.684604939
fffe3600300032003800,0.329411346,4.848914551
fffe31003600370039003400,0.356746115,5.031282544
fffe3900370036003200,0.474682515,5.942067869
fffe3600350033003300,0.170282712,2.672068979
fffe31003900300038003600,0.57445116,6.889028449
fffe33003100360039003400,0.832216296,9.095726554
fffe3500350036003900,0.805901126,8.685358593
fffe32003500340038003200,0.642064749,7.492203168
fffe31003700370035003400,0.35671643,4.737113168
fffe32003400300037003600,0.590362409,7.065023036
fffe3600370032003000,0.800392151,9.026717011
fffe31003200300036003300,0.507231293,6.44553382
fffe31003500370039003400,0.710298783,7.933345612
fffe33003200310038003100,0.254285563,4.072767814
fffe32003900380034003900,0.642064749,7.492203168
fffe31003500300036003300,0.254285563,4.062145297
fffe31003700370032003300,0.861618402,9.250433311
